Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
D1,19/11/17,Werder Bremen,Hannover,4,0,H,1,0,H,2017-18
D1,24/11/17,Hannover,Stuttgart,1,1,D,0,1,A,2017-18
D1,25/11/17,Augsburg,Wolfsburg,2,1,H,0,1,A,2017-18
D1,25/11/17,Dortmund,Schalke 04,4,4,D,4,0,H,2017-18
D1,25/11/17,Ein Frankfurt,Leverkusen,0,1,A,0,0,D,2017-18
D1,25/11/17,Freiburg,Mainz,2,1,H,0,0,D,2017-18
D1,25/11/17,M'gladbach,Bayern Munich,2,1,H,2,0,H,2017-18
D1,25/11/17,RB Leipzig,Werder Bremen,2,0,H,1,0,H,2017-18
D1,26/11/17,FC Koln,Hertha,0,2,A,0,1,A,2017-18
D1,26/11/17,Hamburg,Hoffenheim,3,0,H,1,0,H,2017-18
D1,1/12/2017,Freiburg,Hamburg,0,0,D,0,0,D,2017-18
D1,2/12/2017,Bayern Munich,Hannover,3,1,H,1,1,D,2017-18
D1,2/12/2017,Hoffenheim,RB Leipzig,4,0,H,1,0,H,2017-18
D1,2/12/2017,Leverkusen,Dortmund,1,1,D,1,0,H,2017-18
D1,2/12/2017,Mainz,Augsburg,1,3,A,0,2,A,2017-18
D1,2/12/2017,Schalke 04,FC Koln,2,2,D,1,0,H,2017-18
D1,2/12/2017,Werder Bremen,Stuttgart,1,0,H,1,0,H,2017-18
D1,3/12/2017,Hertha,Ein Frankfurt,1,2,A,1,1,D,2017-18
D1,3/12/2017,Wolfsburg,M'gladbach,3,0,H,2,0,H,2017-18
D1,8/12/2017,Stuttgart,Leverkusen,0,2,A,0,1,A,2017-18
D1,9/12/2017,Dortmund,Werder Bremen,1,2,A,0,1,A,2017-18
D1,9/12/2017,Ein Frankfurt,Bayern Munich,0,1,A,0,1,A,2017-18
D1,9/12/2017,Hamburg,Wolfsburg,0,0,D,0,0,D,2017-18
D1,9/12/2017,M'gladbach,Schalke 04,1,1,D,1,0,H,2017-18
D1,9/12/2017,RB Leipzig,Mainz,2,2,D,2,1,H,2017-18
D1,10/12/2017,Augsburg,Hertha,1,1,D,0,0,D,2017-18
D1,10/12/2017,FC Koln,Freiburg,3,4,A,3,1,H,2017-18
D1,10/12/2017,Hannover,Hoffenheim,2,0,H,0,0,D,2017-18
D1,12/12/2017,Freiburg,M'gladbach,1,0,H,1,0,H,2017-18
D1,12/12/2017,Hamburg,Ein Frankfurt,1,2,A,1,2,A,2017-18
D1,12/12/2017,Mainz,Dortmund,0,2,A,0,0,D,2017-18
D1,12/12/2017,Wolfsburg,RB Leipzig,1,1,D,1,0,H,2017-18
D1,13/12/17,Bayern Munich,FC Koln,1,0,H,0,0,D,2017-18
D1,13/12/17,Hertha,Hannover,3,1,H,2,0,H,2017-18
D1,13/12/17,Hoffenheim,Stuttgart,1,0,H,0,0,D,2017-18
D1,13/12/17,Leverkusen,Werder Bremen,1,0,H,1,0,H,2017-18
D1,13/12/17,Schalke 04,Augsburg,3,2,H,1,0,H,2017-18
D1,15/12/17,M'gladbach,Hamburg,3,1,H,1,0,H,2017-18
D1,16/12/17,Augsburg,Freiburg,3,3,D,1,1,D,2017-18
D1,16/12/17,Dortmund,Hoffenheim,2,1,H,0,1,A,2017-18
D1,16/12/17,Ein Frankfurt,Schalke 04,2,2,D,1,0,H,2017-18
D1,16/12/17,FC Koln,Wolfsburg,1,0,H,0,0,D,2017-18
D1,16/12/17,Stuttgart,Bayern Munich,0,1,A,0,0,D,2017-18
D1,16/12/17,Werder Bremen,Mainz,2,2,D,2,0,H,2017-18
D1,17/12/17,Hannover,Leverkusen,4,4,D,3,2,H,2017-18
D1,17/12/17,RB Leipzig,Hertha,2,3,A,0,2,A,2017-18
D1,12/1/2018,Leverkusen,Bayern Munich,1,3,A,0,1,A,2017-18
D1,13/01/18,Augsburg,Hamburg,1,0,H,1,0,H,2017-18
D1,13/01/18,Ein Frankfurt,Freiburg,1,1,D,1,0,H,2017-18
D1,13/01/18,Hannover,Mainz,3,2,H,2,2,D,2017-18
D1,13/01/18,RB Leipzig,Schalke 04,3,1,H,1,0,H,2017-18
D1,13/01/18,Stuttgart,Hertha,1,0,H,0,0,D,2017-18
D1,13/01/18,Werder Bremen,Hoffenheim,1,1,D,0,1,A,2017-18
D1,14/01/18,Dortmund,Wolfsburg,0,0,D,0,0,D,2017-18
D1,14/01/18,FC Koln,M'gladbach,2,1,H,1,0,H,2017-18
D1,19/01/18,Hertha,Dortmund,1,1,D,0,0,D,2017-18
D1,20/01/18,Freiburg,RB Leipzig,2,1,H,0,0,D,2017-18
D1,20/01/18,Hamburg,FC Koln,0,2,A,0,1,A,2017-18
D1,20/01/18,Hoffenheim,Leverkusen,1,4,A,0,1,A,2017-18
D1,20/01/18,Mainz,Stuttgart,3,2,H,1,1,D,2017-18
D1,20/01/18,M'gladbach,Augsburg,2,0,H,1,0,H,2017-18
D1,20/01/18,Wolfsburg,Ein Frankfurt,1,3,A,0,2,A,2017-18
D1,21/01/18,Bayern Munich,Werder Bremen,4,2,H,1,1,D,2017-18
D1,21/01/18,Schalke 04,Hannover,1,1,D,1,0,H,2017-18
D1,26/01/18,Ein Frankfurt,M'gladbach,2,0,H,1,0,H,2017-18
D1,27/01/18,Bayern Munich,Hoffenheim,5,2,H,2,2,D,2017-18
D1,27/01/18,Dortmund,Freiburg,2,2,D,1,1,D,2017-18
D1,27/01/18,FC Koln,Augsburg,1,1,D,1,0,H,2017-18
D1,27/01/18,RB Leipzig,Hamburg,1,1,D,1,1,D,2017-18
D1,27/01/18,Stuttgart,Schalke 04,0,2,A,0,2,A,2017-18
D1,27/01/18,Werder Bremen,Hertha,0,0,D,0,0,D,2017-18
D1,28/01/18,Hannover,Wolfsburg,0,1,A,0,0,D,2017-18
D1,28/01/18,Leverkusen,Mainz,2,0,H,0,0,D,2017-18
D1,2/2/2018,FC Koln,Dortmund,2,3,A,0,1,A,2017-18
D1,3/2/2018,Freiburg,Leverkusen,0,0,D,0,0,D,2017-18
D1,3/2/2018,Hertha,Hoffenheim,1,1,D,0,1,A,2017-18
D1,3/2/2018,Mainz,Bayern Munich,0,2,A,0,2,A,2017-18
D1,3/2/2018,M'gladbach,RB Leipzig,0,1,A,0,0,D,2017-18
D1,3/2/2018,Schalke 04,Werder Bremen,1,2,A,1,0,H,2017-18
D1,3/2/2018,Wolfsburg,Stuttgart,1,1,D,1,0,H,2017-18
D1,4/2/2018,Augsburg,Ein Frankfurt,3,0,H,1,0,H,2017-18
D1,4/2/2018,Hamburg,Hannover,1,1,D,0,1,A,2017-18
D1,9/2/2018,RB Leipzig,Augsburg,2,0,H,1,0,H,2017-18
D1,10/2/2018,Bayern Munich,Schalke 04,2,1,H,2,1,H,2017-18
D1,10/2/2018,Dortmund,Hamburg,2,0,H,0,0,D,2017-18
D1,10/2/2018,Ein Frankfurt,FC Koln,4,2,H,1,0,H,2017-18
D1,10/2/2018,Hannover,Freiburg,2,1,H,1,0,H,2017-18
D1,10/2/2018,Hoffenheim,Mainz,4,2,H,1,1,D,2017-18
D1,10/2/2018,Leverkusen,Hertha,0,2,A,0,1,A,2017-18
D1,11/2/2018,Stuttgart,M'gladbach,1,0,H,1,0,H,2017-18
D1,11/2/2018,Werder Bremen,Wolfsburg,3,1,H,2,0,H,2017-18
D1,16/02/18,Hertha,Mainz,0,2,A,0,1,A,2017-18
D1,17/02/18,FC Koln,Hannover,1,1,D,1,1,D,2017-18
D1,17/02/18,Freiburg,Werder Bremen,1,0,H,1,0,H,2017-18
D1,17/02/18,Hamburg,Leverkusen,1,2,A,0,1,A,2017-18
D1,17/02/18,Schalke 04,Hoffenheim,2,1,H,2,0,H,2017-18
D1,17/02/18,Wolfsburg,Bayern Munich,1,2,A,1,0,H,2017-18
D1,18/02/18,Augsburg,Stuttgart,0,1,A,0,1,A,2017-18
D1,18/02/18,M'gladbach,Dortmund,0,1,A,0,1,A,2017-18
D1,19/02/18,Ein Frankfurt,RB Leipzig,2,1,H,2,1,H,2017-18
D1,23/02/18,Mainz,Wolfsburg,1,1,D,1,1,D,2017-18
D1,24/02/18,Bayern Munich,Hertha,0,0,D,0,0,D,2017-18
D1,24/02/18,Hannover,M'gladbach,0,1,A,0,0,D,2017-18
D1,24/02/18,Hoffenheim,Freiburg,1,1,D,0,0,D,2017-18
D1,24/02/18,Stuttgart,Ein Frankfurt,1,0,H,1,0,H,2017-18
D1,24/02/18,Werder Bremen,Hamburg,1,0,H,0,0,D,2017-18
D1,25/02/18,Leverkusen,Schalke 04,0,2,A,0,1,A,2017-18
D1,25/02/18,RB Leipzig,FC Koln,1,2,A,1,0,H,2017-18
D1,26/02/18,Dortmund,Augsburg,1,1,D,1,0,H,2017-18
D1,2/3/2018,M'gladbach,Werder Bremen,2,2,D,2,0,H,2017-18
D1,3/3/2018,Augsburg,Hoffenheim,0,2,A,0,1,A,2017-18
D1,3/3/2018,Ein Frankfurt,Hannover,1,0,H,1,0,H,2017-18
D1,3/3/2018,Hamburg,Mainz,0,0,D,0,0,D,2017-18
D1,3/3/2018,RB Leipzig,Dortmund,1,1,D,1,1,D,2017-18
D1,3/3/2018,Schalke 04,Hertha,1,0,H,1,0,H,2017-18
D1,3/3/2018,Wolfsburg,Leverkusen,1,2,A,0,1,A,2017-18
D1,4/3/2018,FC Koln,Stuttgart,2,3,A,1,2,A,2017-18
D1,4/3/2018,Freiburg,Bayern Munich,0,4,A,0,2,A,2017-18
D1,9/3/2018,Mainz,Schalke 04,0,1,A,0,0,D,2017-18
D1,10/3/2018,Bayern Munich,Hamburg,6,0,H,3,0,H,2017-18
D1,10/3/2018,Hannover,Augsburg,1,3,A,1,2,A,2017-18
D1,10/3/2018,Hertha,Freiburg,0,0,D,0,0,D,2017-18
D1,10/3/2018,Hoffenheim,Wolfsburg,3,0,H,1,0,H,2017-18
D1,10/3/2018,Leverkusen,M'gladbach,2,0,H,1,0,H,2017-18
D1,11/3/2018,Dortmund,Ein Frankfurt,3,2,H,1,0,H,2017-18
D1,11/3/2018,Stuttgart,RB Leipzig,0,0,D,0,0,D,2017-18
D1,12/3/2018,Werder Bremen,FC Koln,3,1,H,1,0,H,2017-18
D1,16/03/18,Freiburg,Stuttgart,1,2,A,0,1,A,2017-18
D1,17/03/18,Augsburg,Werder Bremen,1,3,A,0,2,A,2017-18
D1,17/03/18,Ein Frankfurt,Mainz,3,0,H,3,0,H,2017-18
D1,17/03/18,Hamburg,Hertha,1,2,A,1,0,H,2017-18
D1,17/03/18,M'gladbach,Hoffenheim,3,3,D,1,1,D,2017-18
D1,17/03/18,Wolfsburg,Schalke 04,0,1,A,0,0,D,2017-18
D1,18/03/18,Dortmund,Hannover,1,0,H,1,0,H,2017-18
D1,18/03/18,FC Koln,Leverkusen,2,0,H,1,0,H,2017-18
D1,18/03/18,RB Leipzig,Bayern Munich,2,1,H,1,1,D,2017-18
D1,31/03/18,Bayern Munich,Dortmund,6,0,H,5,0,H,2017-18
D1,31/03/18,Hannover,RB Leipzig,2,3,A,0,1,A,2017-18
D1,31/03/18,Hertha,Wolfsburg,0,0,D,0,0,D,2017-18
D1,31/03/18,Hoffenheim,FC Koln,6,0,H,1,0,H,2017-18
D1,31/03/18,Leverkusen,Augsburg,0,0,D,0,0,D,2017-18
D1,31/03/18,Schalke 04,Freiburg,2,0,H,0,0,D,2017-18
D1,31/03/18,Stuttgart,Hamburg,1,1,D,1,1,D,2017-18
D1,1/4/2018,Mainz,M'gladbach,0,0,D,0,0,D,2017-18
D1,1/4/2018,Werder Bremen,Ein Frankfurt,2,1,H,1,0,H,2017-18
D1,6/4/2018,Hannover,Werder Bremen,2,1,H,2,0,H,2017-18
D1,7/4/2018,Augsburg,Bayern Munich,1,4,A,1,2,A,2017-18
D1,7/4/2018,FC Koln,Mainz,1,1,D,1,0,H,2017-18
D1,7/4/2018,Freiburg,Wolfsburg,0,2,A,0,1,A,2017-18
D1,7/4/2018,Hamburg,Schalke 04,3,2,H,1,1,D,2017-18
D1,7/4/2018,M'gladbach,Hertha,2,1,H,0,1,A,2017-18
D1,8/4/2018,Dortmund,Stuttgart,3,0,H,1,0,H,2017-18
D1,8/4/2018,Ein Frankfurt,Hoffenheim,1,1,D,0,0,D,2017-18
D1,9/4/2018,RB Leipzig,Leverkusen,1,4,A,1,1,D,2017-18
D1,13/04/18,Wolfsburg,Augsburg,0,0,D,0,0,D,2017-18
D1,14/04/18,Bayern Munich,M'gladbach,5,1,H,2,1,H,2017-18
D1,14/04/18,Hertha,FC Koln,2,1,H,0,1,A,2017-18
D1,14/04/18,Hoffenheim,Hamburg,2,0,H,2,0,H,2017-18
D1,14/04/18,Leverkusen,Ein Frankfurt,4,1,H,1,1,D,2017-18
D1,14/04/18,Stuttgart,Hannover,1,1,D,0,0,D,2017-18
D1,15/04/18,Schalke 04,Dortmund,2,0,H,0,0,D,2017-18
D1,15/04/18,Werder Bremen,RB Leipzig,1,1,D,1,0,H,2017-18
D1,16/04/18,Mainz,Freiburg,2,0,H,1,0,H,2017-18
D1,20/04/18,M'gladbach,Wolfsburg,3,0,H,3,0,H,2017-18
D1,21/04/18,Dortmund,Leverkusen,4,0,H,1,0,H,2017-18
D1,21/04/18,Ein Frankfurt,Hertha,0,3,A,0,0,D,2017-18
D1,21/04/18,Hamburg,Freiburg,1,0,H,0,0,D,2017-18
D1,21/04/18,Hannover,Bayern Munich,0,3,A,0,0,D,2017-18
D1,21/04/18,RB Leipzig,Hoffenheim,2,5,A,0,3,A,2017-18
D1,21/04/18,Stuttgart,Werder Bremen,2,0,H,1,0,H,2017-18
D1,22/04/18,Augsburg,Mainz,2,0,H,1,0,H,2017-18
D1,22/04/18,FC Koln,Schalke 04,2,2,D,1,2,A,2017-18
D1,27/04/18,Hoffenheim,Hannover,3,1,H,1,1,D,2017-18
D1,28/04/18,Bayern Munich,Ein Frankfurt,4,1,H,1,0,H,2017-18
D1,28/04/18,Freiburg,FC Koln,3,2,H,1,0,H,2017-18
D1,28/04/18,Hertha,Augsburg,2,2,D,0,1,A,2017-18
D1,28/04/18,Leverkusen,Stuttgart,0,1,A,0,0,D,2017-18
D1,28/04/18,Schalke 04,M'gladbach,1,1,D,1,1,D,2017-18
D1,28/04/18,Wolfsburg,Hamburg,1,3,A,0,2,A,2017-18
D1,29/04/18,Mainz,RB Leipzig,3,0,H,1,0,H,2017-18
D1,29/04/18,Werder Bremen,Dortmund,1,1,D,1,1,D,2017-18
D1,5/5/2018,Augsburg,Schalke 04,1,2,A,1,2,A,2017-18
D1,5/5/2018,Dortmund,Mainz,1,2,A,1,2,A,2017-18
D1,5/5/2018,Ein Frankfurt,Hamburg,3,0,H,1,0,H,2017-18
D1,5/5/2018,FC Koln,Bayern Munich,1,3,A,1,0,H,2017-18
D1,5/5/2018,Hannover,Hertha,3,1,H,3,0,H,2017-18
D1,5/5/2018,M'gladbach,Freiburg,3,1,H,1,0,H,2017-18
D1,5/5/2018,RB Leipzig,Wolfsburg,4,1,H,2,0,H,2017-18
D1,5/5/2018,Stuttgart,Hoffenheim,2,0,H,1,0,H,2017-18
D1,5/5/2018,Werder Bremen,Leverkusen,0,0,D,0,0,D,2017-18
D1,12/5/2018,Bayern Munich,Stuttgart,1,4,A,1,2,A,2017-18
D1,12/5/2018,Freiburg,Augsburg,2,0,H,0,0,D,2017-18
D1,12/5/2018,Hamburg,M'gladbach,2,1,H,1,1,D,2017-18
D1,12/5/2018,Hertha,RB Leipzig,2,6,A,1,3,A,2017-18
D1,12/5/2018,Hoffenheim,Dortmund,3,1,H,1,0,H,2017-18
D1,12/5/2018,Leverkusen,Hannover,3,2,H,2,0,H,2017-18
D1,12/5/2018,Mainz,Werder Bremen,1,2,A,1,1,D,2017-18
D1,12/5/2018,Schalke 04,Ein Frankfurt,1,0,H,1,0,H,2017-18
D1,12/5/2018,Wolfsburg,FC Koln,4,1,H,1,1,D,2017-18
D1,24/08/2018,Bayern Munich,Hoffenheim,3,1,H,1,0,H,2018-19
D1,25/08/2018,Fortuna Dusseldorf,Augsburg,1,2,A,1,0,H,2018-19
D1,25/08/2018,Freiburg,Ein Frankfurt,0,2,A,0,1,A,2018-19
D1,25/08/2018,Hertha,Nurnberg,1,0,H,1,0,H,2018-19
D1,25/08/2018,M'gladbach,Leverkusen,2,0,H,0,0,D,2018-19
D1,25/08/2018,Werder Bremen,Hannover,1,1,D,0,0,D,2018-19
D1,25/08/2018,Wolfsburg,Schalke 04,2,1,H,1,0,H,2018-19
D1,26/08/2018,Dortmund,RB Leipzig,4,1,H,3,1,H,2018-19
D1,26/08/2018,Mainz,Stuttgart,1,0,H,0,0,D,2018-19
D1,31/08/2018,Hannover,Dortmund,0,0,D,0,0,D,2018-19
D1,01/09/2018,Augsburg,M'gladbach,1,1,D,1,0,H,2018-19
D1,01/09/2018,Ein Frankfurt,Werder Bremen,1,2,A,0,1,A,2018-19
D1,01/09/2018,Hoffenheim,Freiburg,3,1,H,0,1,A,2018-19
D1,01/09/2018,Leverkusen,Wolfsburg,1,3,A,1,1,D,2018-19
D1,01/09/2018,Nurnberg,Mainz,1,1,D,0,1,A,2018-19
D1,01/09/2018,Stuttgart,Bayern Munich,0,3,A,0,1,A,2018-19
D1,02/09/2018,RB Leipzig,Fortuna Dusseldorf,1,1,D,0,0,D,2018-19
D1,02/09/2018,Schalke 04,Hertha,0,2,A,0,1,A,2018-19
D1,14/09/2018,Dortmund,Ein Frankfurt,3,1,H,1,0,H,2018-19
D1,15/09/2018,Bayern Munich,Leverkusen,3,1,H,2,1,H,2018-19
D1,15/09/2018,Fortuna Dusseldorf,Hoffenheim,2,1,H,1,0,H,2018-19
D1,15/09/2018,Mainz,Augsburg,2,1,H,0,0,D,2018-19
D1,15/09/2018,M'gladbach,Schalke 04,2,1,H,1,0,H,2018-19
D1,15/09/2018,RB Leipzig,Hannover,3,2,H,2,1,H,2018-19
D1,15/09/2018,Wolfsburg,Hertha,2,2,D,0,0,D,2018-19
D1,16/09/2018,Freiburg,Stuttgart,3,3,D,1,1,D,2018-19
D1,16/09/2018,Werder Bremen,Nurnberg,1,1,D,1,0,H,2018-19
D1,21/09/2018,Stuttgart,Fortuna Dusseldorf,0,0,D,0,0,D,2018-19
D1,22/09/2018,Augsburg,Werder Bremen,2,3,A,1,2,A,2018-19
D1,22/09/2018,Hertha,M'gladbach,4,2,H,2,1,H,2018-19
D1,22/09/2018,Hoffenheim,Dortmund,1,1,D,1,0,H,2018-19
D1,22/09/2018,Nurnberg,Hannover,2,0,H,0,0,D,2018-19
D1,22/09/2018,Schalke 04,Bayern Munich,0,2,A,0,1,A,2018-19
D1,22/09/2018,Wolfsburg,Freiburg,1,3,A,0,2,A,2018-19
D1,23/09/2018,Ein Frankfurt,RB Leipzig,1,1,D,1,0,H,2018-19
D1,23/09/2018,Leverkusen,Mainz,1,0,H,0,0,D,2018-19
D1,25/09/2018,Bayern Munich,Augsburg,1,1,D,0,0,D,2018-19
D1,25/09/2018,Freiburg,Schalke 04,1,0,H,0,0,D,2018-19
D1,25/09/2018,Hannover,Hoffenheim,1,3,A,0,1,A,2018-19
D1,25/09/2018,Werder Bremen,Hertha,3,1,H,2,0,H,2018-19
D1,26/09/2018,Dortmund,Nurnberg,7,0,H,2,0,H,2018-19
D1,26/09/2018,Fortuna Dusseldorf,Leverkusen,1,2,A,0,0,D,2018-19
D1,26/09/2018,Mainz,Wolfsburg,0,0,D,0,0,D,2018-19
D1,26/09/2018,M'gladbach,Ein Frankfurt,3,1,H,0,0,D,2018-19
D1,26/09/2018,RB Leipzig,Stuttgart,2,0,H,1,0,H,2018-19
D1,28/09/2018,Hertha,Bayern Munich,2,0,H,2,0,H,2018-19
D1,29/09/2018,Hoffenheim,RB Leipzig,1,2,A,0,0,D,2018-19
D1,29/09/2018,Leverkusen,Dortmund,2,4,A,2,0,H,2018-19
D1,29/09/2018,Nurnberg,Fortuna Dusseldorf,3,0,H,1,0,H,2018-19
D1,29/09/2018,Schalke 04,Mainz,1,0,H,1,0,H,2018-19
D1,29/09/2018,Stuttgart,Werder Bremen,2,1,H,1,0,H,2018-19
D1,29/09/2018,Wolfsburg,M'gladbach,2,2,D,1,1,D,2018-19
D1,30/09/2018,Augsburg,Freiburg,4,1,H,2,0,H,2018-19
D1,30/09/2018,Ein Frankfurt,Hannover,4,1,H,2,0,H,2018-19
D1,05/10/2018,Werder Bremen,Wolfsburg,2,0,H,1,0,H,2018-19
D1,06/10/2018,Bayern Munich,M'gladbach,0,3,A,0,2,A,2018-19
D1,06/10/2018,Dortmund,Augsburg,4,3,H,0,1,A,2018-19
D1,06/10/2018,Fortuna Dusseldorf,Schalke 04,0,2,A,0,0,D,2018-19
D1,06/10/2018,Hannover,Stuttgart,3,1,H,2,0,H,2018-19
D1,06/10/2018,Mainz,Hertha,0,0,D,0,0,D,2018-19
D1,07/10/2018,Freiburg,Leverkusen,0,0,D,0,0,D,2018-19
D1,07/10/2018,Hoffenheim,Ein Frankfurt,1,2,A,0,1,A,2018-19
D1,07/10/2018,RB Leipzig,Nurnberg,6,0,H,4,0,H,2018-19
D1,19/10/2018,Ein Frankfurt,Fortuna Dusseldorf,7,1,H,3,0,H,2018-19
D1,20/10/2018,Augsburg,RB Leipzig,0,0,D,0,0,D,2018-19
D1,20/10/2018,Leverkusen,Hannover,2,2,D,1,1,D,2018-19
D1,20/10/2018,Nurnberg,Hoffenheim,1,3,A,1,0,H,2018-19
D1,20/10/2018,Schalke 04,Werder Bremen,0,2,A,0,1,A,2018-19
D1,20/10/2018,Stuttgart,Dortmund,0,4,A,0,3,A,2018-19
D1,20/10/2018,Wolfsburg,Bayern Munich,1,3,A,0,1,A,2018-19
D1,21/10/2018,Hertha,Freiburg,1,1,D,1,1,D,2018-19
D1,21/10/2018,M'gladbach,Mainz,4,0,H,1,0,H,2018-19
D1,26/10/2018,Freiburg,M'gladbach,3,1,H,1,1,D,2018-19
D1,27/10/2018,Dortmund,Hertha,2,2,D,1,1,D,2018-19
D1,27/10/2018,Fortuna Dusseldorf,Wolfsburg,0,3,A,0,1,A,2018-19
D1,27/10/2018,Hannover,Augsburg,1,2,A,0,1,A,2018-19
D1,27/10/2018,Hoffenheim,Stuttgart,4,0,H,0,0,D,2018-19
D1,27/10/2018,Mainz,Bayern Munich,1,2,A,0,1,A,2018-19
D1,28/10/2018,Nurnberg,Ein Frankfurt,1,1,D,0,0,D,2018-19
D1,28/10/2018,RB Leipzig,Schalke 04,0,0,D,0,0,D,2018-19
D1,28/10/2018,Werder Bremen,Leverkusen,2,6,A,0,3,A,2018-19
D1,02/11/2018,Stuttgart,Ein Frankfurt,0,3,A,0,2,A,2018-19
D1,03/11/2018,Augsburg,Nurnberg,2,2,D,1,0,H,2018-19
D1,03/11/2018,Bayern Munich,Freiburg,1,1,D,0,0,D,2018-19
D1,03/11/2018,Hertha,RB Leipzig,0,3,A,0,1,A,2018-19
D1,03/11/2018,Leverkusen,Hoffenheim,1,4,A,1,2,A,2018-19
D1,03/11/2018,Schalke 04,Hannover,3,1,H,0,0,D,2018-19
D1,03/11/2018,Wolfsburg,Dortmund,0,1,A,0,1,A,2018-19
D1,04/11/2018,Mainz,Werder Bremen,2,1,H,1,0,H,2018-19
D1,04/11/2018,M'gladbach,Fortuna Dusseldorf,3,0,H,0,0,D,2018-19
D1,09/11/2018,Hannover,Wolfsburg,2,1,H,1,0,H,2018-19
D1,10/11/2018,Dortmund,Bayern Munich,3,2,H,0,1,A,2018-19
D1,10/11/2018,Fortuna Dusseldorf,Hertha,4,1,H,0,0,D,2018-19
D1,10/11/2018,Freiburg,Mainz,1,3,A,0,2,A,2018-19
D1,10/11/2018,Hoffenheim,Augsburg,2,1,H,0,0,D,2018-19
D1,10/11/2018,Nurnberg,Stuttgart,0,2,A,0,0,D,2018-19
D1,10/11/2018,Werder Bremen,M'gladbach,1,3,A,0,1,A,2018-19
D1,11/11/2018,Ein Frankfurt,Schalke 04,3,0,H,0,0,D,2018-19
D1,11/11/2018,RB Leipzig,Leverkusen,3,0,H,1,0,H,2018-19
D1,23/11/2018,Leverkusen,Stuttgart,2,0,H,0,0,D,2018-19
D1,24/11/2018,Augsburg,Ein Frankfurt,1,3,A,0,1,A,2018-19
D1,24/11/2018,Bayern Munich,Fortuna Dusseldorf,3,3,D,2,1,H,2018-19
D1,24/11/2018,Hertha,Hoffenheim,3,3,D,1,2,A,2018-19
D1,24/11/2018,Mainz,Dortmund,1,2,A,0,0,D,2018-19
D1,24/11/2018,Schalke 04,Nurnberg,5,2,H,2,1,H,2018-19
D1,24/11/2018,Wolfsburg,RB Leipzig,1,0,H,0,0,D,2018-19
D1,25/11/2018,Freiburg,Werder Bremen,1,1,D,1,0,H,2018-19
D1,25/11/2018,M'gladbach,Hannover,4,1,H,2,1,H,2018-19
D1,30/11/2018,Fortuna Dusseldorf,Mainz,0,1,A,0,0,D,2018-19
D1,01/12/2018,Dortmund,Freiburg,2,0,H,1,0,H,2018-19
D1,01/12/2018,Hannover,Hertha,0,2,A,0,1,A,2018-19
D1,01/12/2018,Hoffenheim,Schalke 04,1,1,D,0,0,D,2018-19
D1,01/12/2018,Stuttgart,Augsburg,1,0,H,1,0,H,2018-19
D1,01/12/2018,Werder Bremen,Bayern Munich,1,2,A,1,1,D,2018-19
D1,02/12/2018,Ein Frankfurt,Wolfsburg,1,2,A,0,1,A,2018-19
D1,02/12/2018,RB Leipzig,M'gladbach,2,0,H,2,0,H,2018-19
D1,03/12/2018,Nurnberg,Leverkusen,1,1,D,0,1,A,2018-19
D1,07/12/2018,Werder Bremen,Fortuna Dusseldorf,3,1,H,1,1,D,2018-19
D1,08/12/2018,Bayern Munich,Nurnberg,3,0,H,2,0,H,2018-19
D1,08/12/2018,Freiburg,RB Leipzig,3,0,H,2,0,H,2018-19
D1,08/12/2018,Hertha,Ein Frankfurt,1,0,H,1,0,H,2018-19
D1,08/12/2018,Leverkusen,Augsburg,1,0,H,0,0,D,2018-19
D1,08/12/2018,Schalke 04,Dortmund,1,2,A,0,1,A,2018-19
D1,08/12/2018,Wolfsburg,Hoffenheim,2,2,D,2,1,H,2018-19
D1,09/12/2018,Mainz,Hannover,1,1,D,0,1,A,2018-19
D1,09/12/2018,M'gladbach,Stuttgart,3,0,H,0,0,D,2018-19
D1,14/12/2018,Nurnberg,Wolfsburg,0,2,A,0,0,D,2018-19
D1,15/12/2018,Augsburg,Schalke 04,1,1,D,1,0,H,2018-19
D1,15/12/2018,Dortmund,Werder Bremen,2,1,H,2,1,H,2018-19
D1,15/12/2018,Fortuna Dusseldorf,Freiburg,2,0,H,0,0,D,2018-19
D1,15/12/2018,Hannover,Bayern Munich,0,4,A,0,2,A,2018-19
D1,15/12/2018,Hoffenheim,M'gladbach,0,0,D,0,0,D,2018-19
D1,15/12/2018,Stuttgart,Hertha,2,1,H,0,1,A,2018-19
D1,16/12/2018,Ein Frankfurt,Leverkusen,2,1,H,1,0,H,2018-19
D1,16/12/2018,RB Leipzig,Mainz,4,1,H,2,1,H,2018-19
D1,18/12/2018,Fortuna Dusseldorf,Dortmund,2,1,H,1,0,H,2018-19
D1,18/12/2018,Hertha,Augsburg,2,2,D,2,2,D,2018-19
D1,18/12/2018,M'gladbach,Nurnberg,2,0,H,0,0,D,2018-19
D1,18/12/2018,Wolfsburg,Stuttgart,2,0,H,2,0,H,2018-19
D1,19/12/2018,Bayern Munich,RB Leipzig,1,0,H,0,0,D,2018-19
D1,19/12/2018,Freiburg,Hannover,1,1,D,1,1,D,2018-19
D1,19/12/2018,Mainz,Ein Frankfurt,2,2,D,2,2,D,2018-19
D1,19/12/2018,Schalke 04,Leverkusen,1,2,A,1,2,A,2018-19
